student_id,tenth_percentage,twelfth_percentage,cgpa,active_backlogs,aptitude_score,coding_score,dsa_score,dbms_score,os_score,oops_score,sql_score,python_score,communication_score,projects_count,project_quality_score,certifications_count,internship_count,hackathon_count,mock_interview_score,learning_hours_per_week,placement_status,company_track
S00250,59,84,7.93,1,23,42,25,51,37,34,59,92,93,3,25,7,2,2,30,18,0,Not_Placed
S00251,86,58,6.96,0,24,51,89,54,41,84,41,30,96,2,22,8,3,3,33,34,0,Not_Placed
S00252,72,95,6.39,0,66,88,66,49,44,47,44,93,97,1,77,6,2,0,44,15,1,Service_Ready
S00253,89,88,5.85,0,40,64,26,83,83,21,95,61,73,2,94,0,2,1,78,27,0,Not_Placed
S00254,70,60,9.02,0,67,61,95,79,96,23,21,78,46,2,98,7,2,5,82,13,0,Not_Placed
S00255,67,97,9.13,0,55,27,88,99,55,47,66,95,49,6,35,9,2,4,71,30,0,Not_Placed
S00256,57,69,7.28,0,38,96,40,83,56,46,74,48,39,0,89,3,1,5,35,19,0,Not_Placed
S00257,59,90,8.13,0,53,32,62,81,41,71,71,55,92,6,38,5,1,3,98,21,1,Service_Ready
S00258,63,86,9.21,0,39,94,56,41,77,87,63,53,96,1,28,9,2,3,38,31,0,Not_Placed
S00259,85,89,8.1,1,72,51,85,78,29,21,85,79,36,7,35,6,0,2,20,12,0,Not_Placed
S00260,75,58,8.21,0,31,94,84,66,72,90,21,43,23,3,38,9,2,1,62,12,1,Product_Ready
S00261,57,66,6.18,1,73,85,68,35,21,79,73,49,57,3,44,9,3,1,59,34,1,Service_Ready
S00262,67,95,8.44,0,99,41,76,46,60,99,53,51,85,3,59,8,3,1,92,11,1,Service_Ready
S00263,86,88,9.29,0,85,84,70,55,43,46,21,50,76,5,85,4,3,3,43,22,1,Product_Ready
S00264,64,68,9.28,0,53,77,95,41,89,55,64,55,41,5,99,3,3,0,52,21,1,Product_Ready
S00265,72,92,6.83,0,35,78,88,87,40,97,97,89,31,7,33,6,1,3,36,6,1,Product_Ready
S00266,81,77,8.78,1,98,62,50,36,73,81,51,59,32,2,54,4,0,4,89,26,0,Not_Placed
S00267,85,76,8.5,3,91,20,63,94,58,73,94,48,73,1,35,2,3,5,86,2,0,Not_Placed
S00268,55,71,7.7,1,27,48,70,52,22,79,54,88,95,3,39,8,2,3,38,28,0,Not_Placed
S00269,97,67,8.53,1,71,72,62,91,91,61,45,42,62,4,47,8,3,2,58,13,1,Service_Ready
S00270,69,85,5.8,0,61,46,30,57,62,38,83,25,65,3,61,0,2,2,71,8,1,Service_Ready
S00271,65,93,7.6,0,45,31,62,70,56,65,72,99,32,0,73,8,3,5,23,12,0,Not_Placed
S00272,86,61,7.54,0,73,64,42,47,76,45,44,73,48,2,55,2,1,3,36,4,0,Not_Placed
S00273,70,84,9.73,1,70,66,72,83,57,83,26,41,60,1,29,8,2,4,69,28,1,Service_Ready
S00274,87,55,6.23,0,23,36,23,62,23,20,90,69,92,4,54,7,0,2,55,28,0,Not_Placed
S00275,86,68,6.17,0,48,35,66,78,50,23,56,36,58,7,65,9,3,0,23,31,0,Not_Placed
S00276,84,76,7.65,0,55,37,72,90,20,77,25,89,63,7,43,5,2,4,37,32,1,Service_Ready
S00277,91,84,8.53,0,31,46,58,28,40,95,48,52,81,4,34,1,3,4,63,19,0,Not_Placed
S00278,57,61,9.56,0,56,77,52,78,30,87,87,41,85,3,25,9,0,0,74,17,1,Service_Ready
S00279,85,68,6.24,0,70,68,28,77,64,41,51,88,88,1,72,9,2,1,34,8,1,Service_Ready
S00280,83,57,6.33,0,98,54,25,31,57,96,38,86,27,7,66,3,2,4,86,9,0,Not_Placed
S00281,77,70,8.05,1,79,97,96,90,34,90,60,41,43,0,63,0,1,2,99,9,0,Not_Placed
S00282,79,66,9.93,1,97,60,55,42,62,25,88,62,44,1,81,1,2,3,82,29,0,Not_Placed
S00283,81,86,7.7,0,87,65,86,45,27,25,99,43,67,6,64,4,0,3,85,11,1,Service_Ready
S00284,66,67,6.76,0,94,38,54,72,45,33,64,63,84,2,62,6,1,5,38,19,1,Service_Ready
S00285,66,82,7.39,0,38,47,71,68,56,45,59,99,57,4,73,5,3,3,54,9,0,Not_Placed
S00286,76,75,7.45,0,84,25,42,83,62,42,49,96,37,6,98,0,0,0,42,28,0,Not_Placed
S00287,72,78,8.84,0,61,26,69,67,25,28,76,50,40,1,59,0,2,3,36,29,0,Not_Placed
S00288,95,56,6.8,0,25,94,57,25,64,94,33,85,59,2,43,2,1,0,54,2,0,Not_Placed
S00289,90,79,5.6,1,35,38,42,44,35,73,92,20,61,2,53,7,2,1,53,26,0,Not_Placed
S00290,60,75,7.42,0,67,58,50,29,49,37,79,92,34,3,82,7,0,4,28,27,0,Not_Placed
S00291,58,71,5.59,0,71,88,24,39,98,37,21,32,23,1,93,8,3,2,82,10,0,Not_Placed
S00292,84,65,6.49,0,32,55,32,31,56,93,92,71,90,1,75,6,2,4,42,30,0,Not_Placed
S00293,68,80,9.02,1,50,69,39,74,21,44,32,89,86,1,94,5,3,4,78,20,1,Service_Ready
S00294,70,78,9.21,1,74,54,74,33,68,26,49,68,35,6,70,7,1,3,99,20,0,Not_Placed
S00295,96,71,6.86,1,46,29,53,55,44,25,43,37,25,4,44,6,0,5,43,12,0,Not_Placed
S00296,80,88,5.79,0,80,97,70,67,40,73,75,78,91,2,39,5,2,0,20,30,1,Product_Ready
S00297,62,58,8.31,0,26,46,20,99,90,63,60,94,61,4,52,1,2,3,56,18,0,Not_Placed
S00298,89,59,9.92,2,66,81,33,82,80,50,36,43,42,1,69,5,1,1,98,16,0,Not_Placed
S00299,60,81,8.56,0,27,98,22,81,66,96,80,51,32,0,53,8,0,1,90,30,0,Not_Placed
S00300,85,79,6.12,3,73,21,97,75,80,41,54,35,69,1,62,0,3,1,21,5,0,Not_Placed
S00301,75,93,6.94,0,88,88,39,83,35,70,56,92,88,1,76,1,0,2,83,23,1,Service_Ready
S00302,76,88,6.26,0,37,90,84,20,23,23,46,62,78,7,52,9,0,3,79,7,1,Product_Ready
S00303,70,88,5.74,0,75,32,75,37,73,96,62,58,80,1,98,1,2,5,49,5,1,Service_Ready
S00304,57,61,7.67,3,59,89,84,87,68,71,48,40,97,0,66,9,2,2,89,21,1,Service_Ready
S00305,78,81,5.5,0,43,66,90,82,76,74,79,81,49,4,41,3,1,4,60,2,0,Not_Placed
S00306,85,84,5.77,0,36,57,33,98,75,41,86,75,38,0,63,1,2,1,20,22,0,Not_Placed
S00307,83,60,5.85,2,40,72,35,80,73,59,45,99,84,3,93,0,0,2,42,8,0,Not_Placed
S00308,61,69,9.45,2,97,97,35,90,38,21,29,69,31,5,41,8,3,0,73,7,0,Not_Placed
S00309,73,72,6.49,0,42,45,96,26,98,63,46,45,98,3,74,8,0,4,21,34,0,Not_Placed
S00310,70,77,8.29,0,48,45,54,98,86,48,53,60,60,6,90,2,1,1,62,8,0,Not_Placed
S00311,95,55,8.03,0,25,29,90,49,40,79,93,82,61,2,83,7,3,0,51,16,0,Not_Placed
S00312,81,82,6.42,0,77,21,55,90,32,34,79,41,82,1,94,9,0,4,67,25,1,Service_Ready
S00313,94,87,5.9,2,21,81,28,87,36,69,59,77,94,4,40,1,2,4,43,11,0,Not_Placed
S00314,71,72,8.78,0,64,36,92,33,68,48,23,39,66,2,28,4,2,2,71,27,1,Service_Ready
S00315,79,80,7.04,2,72,22,85,61,38,36,52,95,68,7,82,2,2,0,74,27,0,Not_Placed
S00316,89,62,9.07,2,26,65,65,35,43,80,73,81,20,0,44,9,1,1,91,30,0,Not_Placed
S00317,93,82,8.29,0,90,97,62,45,97,90,52,45,64,3,82,2,3,3,45,12,1,Service_Ready
S00318,56,68,9.13,0,63,52,32,97,45,40,47,67,59,1,92,6,2,4,42,18,1,Service_Ready
S00319,56,74,9.36,2,74,31,59,85,97,35,53,63,25,4,83,3,1,1,31,31,0,Not_Placed
S00320,94,61,8.0,0,46,72,67,26,78,88,30,34,83,2,88,6,0,4,28,16,0,Not_Placed
S00321,57,83,6.79,0,91,40,30,57,91,54,33,33,29,3,57,6,1,1,60,11,0,Not_Placed
S00322,71,71,9.06,1,20,31,23,61,32,23,88,38,21,3,93,1,1,4,70,12,0,Not_Placed
S00323,66,63,7.34,0,72,29,27,55,95,33,73,40,69,5,58,3,3,0,20,27,1,Service_Ready
S00324,92,92,5.67,0,63,93,81,25,36,70,57,43,70,1,91,4,3,5,76,25,1,Service_Ready
S00325,87,72,5.84,0,95,67,61,46,93,71,61,51,45,0,94,6,1,0,71,24,0,Not_Placed
S00326,83,85,5.7,0,21,37,66,52,54,70,37,91,49,3,72,9,2,3,68,12,0,Not_Placed
S00327,56,80,9.39,0,59,87,61,38,38,77,42,73,99,0,31,7,1,4,27,19,1,Service_Ready
S00328,59,80,7.96,0,48,22,77,95,21,94,47,96,95,1,26,9,1,3,35,24,0,Not_Placed
S00329,94,63,7.33,1,24,94,93,71,96,60,72,69,34,1,26,7,3,2,34,22,0,Not_Placed
S00330,60,55,6.44,0,80,56,42,59,96,42,35,80,87,7,99,4,1,0,63,13,1,Service_Ready
S00331,80,91,6.86,0,28,31,88,73,73,47,75,88,96,6,77,9,1,3,72,34,0,Not_Placed
S00332,61,95,8.94,2,93,62,34,57,34,24,73,70,29,3,23,1,3,3,44,24,0,Not_Placed
S00333,66,88,9.11,0,80,72,37,62,54,82,97,23,60,6,64,1,2,3,61,17,1,Service_Ready
S00334,66,59,6.8,0,36,54,65,61,58,68,81,57,42,5,23,0,2,0,87,8,0,Not_Placed
S00335,77,56,9.7,0,50,59,67,70,62,74,68,99,76,6,96,3,3,5,49,4,1,Service_Ready
S00336,76,76,9.39,3,68,95,74,75,87,63,50,77,72,3,98,6,3,4,40,16,1,Service_Ready
S00337,71,91,9.36,0,37,97,81,55,71,38,63,26,63,4,87,1,1,4,74,11,1,Product_Ready
S00338,86,96,6.98,0,29,29,79,70,40,27,84,97,49,4,68,8,0,4,77,32,0,Not_Placed
S00339,94,92,7.56,0,69,52,32,97,81,62,68,55,29,6,25,8,0,1,40,29,0,Not_Placed
S00340,70,77,5.73,0,44,47,24,40,37,66,89,76,38,7,84,2,1,4,59,4,0,Not_Placed
S00341,79,92,5.79,0,63,75,74,89,96,92,85,38,26,5,82,9,1,2,39,10,1,Product_Ready
S00342,71,81,6.66,0,38,36,88,58,90,58,55,59,64,3,44,4,1,3,87,25,0,Not_Placed
S00343,83,63,6.72,0,88,37,61,76,31,36,49,94,42,0,20,8,2,3,43,23,0,Not_Placed
S00344,81,73,7.02,0,68,20,29,66,78,81,37,65,51,2,37,6,0,4,63,9,1,Service_Ready
S00345,85,88,7.17,0,57,78,28,92,91,70,54,24,33,3,49,3,2,3,83,26,0,Not_Placed
S00346,82,66,6.22,0,50,42,67,39,57,74,87,98,20,6,76,9,0,3,69,13,0,Not_Placed
S00347,93,72,9.01,0,36,87,90,81,60,53,89,64,77,2,53,5,1,4,51,4,1,Product_Ready
S00348,57,76,8.55,0,95,67,36,26,32,85,23,29,36,3,25,2,0,1,28,28,0,Not_Placed
S00349,67,73,6.13,1,43,78,22,87,59,67,73,54,75,3,59,3,1,5,32,28,0,Not_Placed
S00350,60,71,6.32,0,21,96,71,85,71,62,41,74,86,2,79,9,3,4,58,14,1,Product_Ready
S00351,95,66,7.89,0,76,59,99,64,54,22,24,30,90,4,75,9,1,3,53,4,1,Service_Ready
S00352,62,85,6.55,0,85,89,60,82,51,39,76,69,99,0,31,6,2,0,64,12,1,Service_Ready
S00353,60,77,5.98,1,21,98,91,56,68,71,52,41,24,6,37,5,1,4,56,31,1,Product_Ready
S00354,85,64,6.69,0,63,35,73,54,47,21,32,60,99,2,88,6,3,4,64,21,1,Service_Ready
S00355,78,81,6.92,0,45,26,61,66,72,78,57,88,72,6,45,2,0,4,73,5,0,Not_Placed
S00356,57,83,9.69,0,77,94,46,40,58,65,85,55,94,6,84,2,2,3,20,26,1,Service_Ready
S00357,97,92,8.15,0,21,83,93,88,28,21,53,79,80,6,29,1,3,3,68,7,1,Product_Ready
S00358,57,64,8.48,1,45,91,24,34,35,20,35,56,22,3,66,7,3,2,40,3,0,Not_Placed
S00359,81,92,7.75,0,65,30,91,27,90,83,40,91,82,4,83,7,3,1,65,32,1,Service_Ready
S00360,83,63,5.91,1,48,99,55,56,90,42,60,99,47,7,57,4,0,0,92,28,0,Not_Placed
S00361,78,67,5.62,0,62,91,24,61,26,61,55,46,77,5,85,8,0,4,46,2,1,Service_Ready
S00362,77,64,7.81,0,86,25,77,89,72,85,77,21,95,5,56,3,2,3,84,2,1,Service_Ready
S00363,71,55,5.65,2,22,65,74,94,83,64,45,96,84,7,93,2,3,3,99,17,0,Not_Placed
S00364,71,69,6.21,0,30,84,98,87,62,88,32,29,94,1,60,9,1,2,58,4,0,Not_Placed
S00365,66,61,9.45,0,67,98,21,90,51,23,39,55,51,3,96,0,3,2,49,26,1,Service_Ready
S00366,70,73,9.08,0,41,72,55,87,55,71,72,69,99,0,37,5,1,4,63,30,0,Not_Placed
S00367,80,75,7.44,0,92,97,68,21,67,33,78,77,77,6,70,3,1,2,60,20,1,Service_Ready
S00368,91,72,7.22,0,26,33,31,24,51,93,62,88,64,1,28,0,0,3,37,10,0,Not_Placed
S00369,83,68,7.07,0,61,48,98,23,76,68,63,99,94,5,22,2,1,5,83,19,1,Service_Ready
S00370,74,79,9.12,0,97,71,56,27,63,24,88,50,64,0,51,0,1,2,49,13,1,Service_Ready
S00371,83,57,6.42,0,28,45,21,81,22,65,87,44,70,4,63,2,2,0,21,32,0,Not_Placed
S00372,56,86,7.74,1,77,63,93,75,62,53,49,90,89,5,74,2,0,2,45,25,1,Service_Ready
S00373,60,97,7.26,1,95,85,30,37,71,65,63,41,72,2,49,7,1,0,92,21,1,Service_Ready
S00374,94,79,8.49,0,91,46,59,45,46,81,69,61,48,6,79,8,0,2,35,24,0,Not_Placed
S00375,61,80,6.3,0,88,68,45,24,41,98,32,47,52,2,42,0,2,1,49,27,1,Service_Ready
S00376,70,67,9.98,0,84,57,21,25,65,69,57,37,46,0,91,9,0,5,48,7,0,Not_Placed
S00377,68,76,7.58,0,31,33,41,70,42,67,90,69,32,4,29,4,2,2,28,16,0,Not_Placed
S00378,56,79,9.67,0,53,54,22,78,89,67,83,38,86,1,92,3,3,4,86,12,1,Service_Ready
S00379,84,58,9.0,0,82,48,31,96,60,21,56,64,99,7,43,2,1,3,30,30,1,Service_Ready
S00380,89,69,7.35,0,62,99,93,68,83,51,83,21,43,6,85,5,2,2,45,30,1,Product_Ready
S00381,57,68,8.84,0,72,86,37,28,57,40,84,40,46,1,89,6,3,3,47,18,0,Not_Placed
S00382,94,57,9.21,1,65,49,88,28,30,88,85,50,52,6,65,4,2,3,79,32,1,Service_Ready
S00383,65,77,6.66,0,46,21,40,77,24,71,64,39,80,5,39,1,0,1,51,27,0,Not_Placed
S00384,60,95,6.17,0,70,24,32,38,31,67,44,76,54,3,24,1,1,4,76,4,1,Service_Ready
S00385,74,85,6.43,0,52,91,69,35,95,96,58,65,66,3,28,7,1,1,96,33,1,Service_Ready
S00386,69,90,5.93,0,99,60,93,43,68,37,26,23,88,3,74,2,3,1,48,24,1,Service_Ready
S00387,68,69,7.78,1,36,42,76,77,33,39,49,38,72,6,75,1,2,5,52,19,0,Not_Placed
S00388,63,87,9.71,0,38,89,53,44,87,93,93,30,35,1,80,0,3,2,35,13,0,Not_Placed
S00389,89,75,9.84,0,36,51,60,25,46,39,44,85,28,3,72,5,2,3,89,34,0,Not_Placed
S00390,55,91,6.42,0,98,45,33,73,90,65,50,78,48,1,36,7,3,1,43,28,0,Not_Placed
S00391,79,86,5.66,0,56,45,28,83,91,39,73,49,72,3,82,0,3,3,38,13,1,Service_Ready
S00392,69,85,8.5,0,48,45,21,34,23,69,57,42,78,1,94,7,1,2,27,30,0,Not_Placed
S00393,65,91,8.9,0,33,93,28,30,82,95,86,72,58,5,75,6,0,4,29,16,0,Not_Placed
S00394,73,76,7.72,2,69,42,32,88,23,97,91,28,54,4,40,9,1,0,91,18,1,Service_Ready
S00395,97,85,7.8,0,86,31,31,85,21,34,42,48,26,5,47,0,3,5,89,25,0,Not_Placed
S00396,60,81,6.16,0,43,53,59,66,98,94,43,84,37,3,95,8,2,3,90,24,0,Not_Placed
S00397,75,88,7.85,0,61,47,97,43,27,72,91,23,24,0,68,1,1,1,76,8,0,Not_Placed
S00398,94,82,9.14,0,97,72,23,44,26,47,88,86,39,2,30,7,2,4,90,20,0,Not_Placed
S00399,63,72,6.26,0,44,97,44,38,58,98,99,46,93,6,87,2,2,3,97,34,0,Not_Placed
S00400,64,73,9.33,0,94,67,21,95,73,25,59,21,92,6,21,0,1,1,74,9,1,Service_Ready
S00401,91,87,9.3,0,38,46,20,52,59,51,88,36,27,0,61,1,0,2,90,16,0,Not_Placed
S00402,74,79,6.82,0,65,43,65,41,30,67,27,58,54,0,65,5,3,5,56,28,1,Service_Ready
S00403,82,94,7.13,0,36,52,66,71,99,28,52,79,96,4,77,4,0,1,25,14,0,Not_Placed
S00404,55,74,7.12,0,29,92,86,30,31,29,44,68,68,0,30,5,3,4,97,2,0,Not_Placed
S00405,58,84,8.49,0,71,50,87,71,99,26,41,94,75,0,77,6,3,2,74,27,1,Service_Ready
S00406,94,63,7.56,2,74,55,43,63,36,21,32,50,47,3,46,7,2,0,39,13,0,Not_Placed
S00407,91,63,6.37,0,33,44,96,50,73,24,32,47,62,0,66,6,2,5,86,23,0,Not_Placed
S00408,62,71,8.77,0,61,95,46,27,42,83,39,35,36,7,38,7,3,5,57,30,0,Not_Placed
S00409,95,90,5.72,0,95,36,98,92,58,61,67,31,37,6,25,9,3,2,54,6,0,Not_Placed
S00410,72,70,8.95,0,50,29,75,95,89,39,24,42,28,1,78,5,1,5,83,9,0,Not_Placed
S00411,74,68,8.18,0,94,52,50,73,63,53,90,81,42,5,75,6,1,0,80,4,0,Not_Placed
S00412,92,74,7.06,0,49,36,78,29,37,64,78,81,78,0,82,6,3,1,30,7,0,Not_Placed
S00413,95,88,8.89,0,73,95,59,38,86,72,83,66,25,7,91,1,3,2,58,13,0,Not_Placed
S00414,64,61,7.35,0,55,40,56,43,74,44,26,90,90,1,43,8,3,2,82,5,1,Service_Ready
S00415,90,82,9.62,1,58,99,31,53,90,94,50,81,32,6,21,6,2,0,94,5,0,Not_Placed
S00416,65,83,9.07,0,96,56,40,63,38,90,27,96,85,0,94,7,1,4,45,8,1,Service_Ready
S00417,93,73,8.51,1,85,38,87,77,89,76,56,80,49,6,92,8,0,0,25,19,0,Not_Placed
S00418,64,82,8.88,0,84,71,86,97,50,36,74,55,45,4,36,5,0,0,21,23,1,Product_Ready
S00419,59,58,7.1,0,96,45,74,58,52,33,75,40,65,7,35,7,3,4,27,25,1,Service_Ready
S00420,57,79,8.48,2,93,41,65,32,52,24,96,46,97,7,86,2,2,0,67,15,1,Service_Ready
S00421,66,82,8.96,2,59,68,76,83,94,76,93,93,89,3,95,6,2,2,77,7,1,Service_Ready
S00422,55,60,7.89,0,44,98,91,70,67,89,84,79,65,3,77,5,2,3,61,8,1,Product_Ready
S00423,65,90,6.12,0,37,60,77,75,43,92,50,74,29,3,21,5,2,2,62,32,0,Not_Placed
S00424,60,57,5.91,0,29,57,66,76,69,90,34,37,21,7,62,9,2,5,61,6,0,Not_Placed
S00425,65,55,8.08,0,21,39,80,40,87,31,41,39,20,5,43,3,0,2,43,32,0,Not_Placed
S00426,67,70,8.35,0,45,85,99,57,84,94,70,54,62,4,56,0,1,5,58,29,1,Product_Ready
S00427,83,97,6.44,1,33,95,66,61,51,51,61,51,45,2,20,7,0,1,21,18,0,Not_Placed
S00428,84,93,5.52,0,41,53,68,20,92,72,59,64,87,0,41,1,3,1,62,10,0,Not_Placed
S00429,60,73,8.67,0,99,88,35,20,56,56,83,81,91,4,52,1,1,3,79,19,1,Service_Ready
S00430,97,64,7.05,0,23,96,96,37,85,67,52,77,92,3,54,8,2,4,29,2,1,Product_Ready
S00431,96,75,7.45,0,76,88,41,83,60,90,75,42,44,2,25,6,1,0,79,34,0,Not_Placed
S00432,60,91,6.78,1,77,33,55,55,98,27,45,55,67,4,47,3,1,5,95,17,1,Service_Ready
S00433,94,92,8.82,0,29,58,20,58,40,84,34,23,79,4,39,9,2,0,53,34,0,Not_Placed
S00434,88,93,9.22,0,84,96,20,24,99,34,47,42,36,0,32,9,3,2,80,32,0,Not_Placed
S00435,71,63,7.42,0,78,69,88,89,49,36,94,39,67,0,21,4,0,3,73,26,1,Service_Ready
S00436,57,63,9.14,1,53,62,93,41,89,21,85,51,35,3,20,4,3,1,32,16,0,Not_Placed
S00437,62,64,9.57,0,57,30,62,39,39,40,76,69,93,1,45,8,1,2,50,5,1,Service_Ready
S00438,60,68,9.35,0,36,38,70,89,82,94,99,49,44,7,94,6,1,5,38,32,0,Not_Placed
S00439,80,96,7.9,0,32,85,85,35,92,47,96,54,60,4,50,4,3,5,91,3,1,Product_Ready
S00440,92,86,7.69,0,56,84,93,74,23,29,66,94,33,5,31,0,3,2,85,12,1,Product_Ready
S00441,95,57,7.65,1,33,53,68,73,50,77,61,77,49,0,82,2,3,3,27,32,0,Not_Placed
S00442,57,57,8.94,0,36,33,28,81,40,95,56,30,39,2,72,3,3,3,46,31,0,Not_Placed
S00443,81,75,9.33,1,30,96,92,23,95,92,96,67,45,5,96,6,3,1,38,25,1,Product_Ready
S00444,73,67,5.72,0,85,29,96,77,92,33,34,52,36,7,49,1,0,2,27,4,0,Not_Placed
S00445,66,74,7.12,0,68,82,81,68,70,52,49,78,95,6,42,0,0,5,98,8,1,Product_Ready
S00446,69,96,8.21,0,75,63,94,48,81,71,73,76,85,5,39,0,3,0,65,10,1,Service_Ready
S00447,88,77,9.45,0,27,35,67,80,34,84,41,22,73,5,55,1,2,0,86,11,0,Not_Placed
S00448,93,55,5.67,0,24,90,76,34,95,49,39,56,22,0,60,6,1,1,42,24,0,Not_Placed
S00449,75,70,6.59,0,70,83,71,57,84,37,82,70,28,4,59,6,0,2,63,5,1,Product_Ready
S00450,87,78,6.19,0,29,39,94,31,81,37,82,44,31,4,44,8,1,1,81,26,0,Not_Placed
S00451,89,86,5.59,0,44,78,91,88,24,38,42,28,69,7,52,1,1,5,20,27,1,Product_Ready
S00452,79,70,5.57,0,99,33,43,74,34,91,53,21,46,1,91,6,3,5,82,30,0,Not_Placed
S00453,55,58,8.08,0,83,51,98,32,85,38,43,30,78,5,34,9,0,2,79,10,1,Service_Ready
S00454,82,55,6.07,0,82,66,57,89,95,72,97,63,93,5,39,6,1,0,29,11,1,Service_Ready
S00455,93,82,8.74,2,62,98,71,75,95,87,28,42,82,4,80,7,3,5,43,27,1,Product_Ready
S00456,84,87,5.82,0,81,90,91,89,49,42,51,76,28,6,90,8,0,1,22,34,1,Product_Ready
S00457,75,85,6.69,2,54,34,25,51,71,47,83,98,97,2,34,5,3,0,57,27,0,Not_Placed
S00458,72,82,7.75,0,72,75,78,89,97,77,32,62,95,2,38,4,2,1,43,27,1,Product_Ready
S00459,82,72,6.45,0,36,87,63,80,87,93,44,86,21,0,68,5,1,2,46,26,0,Not_Placed
S00460,72,55,6.29,1,87,60,56,70,34,27,57,75,66,1,29,5,1,0,60,20,1,Service_Ready
S00461,84,59,6.64,0,50,71,42,67,59,25,57,60,46,2,88,8,0,3,90,28,0,Not_Placed
S00462,69,67,6.09,0,43,92,23,65,37,62,99,52,29,0,78,8,2,5,74,15,0,Not_Placed
S00463,79,69,9.86,1,90,43,46,56,58,82,98,45,84,7,23,8,0,2,69,23,1,Service_Ready
S00464,65,64,7.28,0,75,40,32,28,30,94,89,20,89,4,75,5,0,2,97,6,1,Service_Ready
S00465,90,86,8.39,0,67,93,49,40,79,32,20,84,52,5,44,9,0,2,52,31,1,Service_Ready
S00466,62,55,7.03,2,25,84,44,20,51,22,68,38,79,2,48,1,1,0,75,18,0,Not_Placed
S00467,90,71,8.51,0,69,22,62,76,69,87,69,56,65,1,34,0,3,2,39,25,1,Service_Ready
S00468,70,84,6.04,0,92,95,36,80,34,70,46,93,80,1,50,8,2,4,72,22,1,Service_Ready
S00469,64,70,5.72,0,50,94,55,73,73,36,94,49,41,4,62,2,2,4,65,5,0,Not_Placed
S00470,70,70,9.93,0,38,64,45,41,77,82,47,84,63,3,62,4,1,0,59,22,0,Not_Placed
S00471,63,67,7.82,0,21,91,62,61,96,76,86,49,32,2,26,8,2,4,73,23,0,Not_Placed
S00472,72,77,8.11,0,50,52,97,99,30,52,26,50,67,5,66,4,2,2,25,10,1,Service_Ready
S00473,71,85,6.18,0,88,78,55,22,77,74,76,36,58,1,87,6,0,3,20,22,1,Service_Ready
S00474,73,75,8.6,1,86,63,51,29,83,98,88,87,47,4,70,4,3,0,86,11,0,Not_Placed
S00475,96,77,6.79,0,77,78,20,22,86,56,48,52,80,4,23,0,1,1,52,23,1,Service_Ready
S00476,57,77,8.01,0,40,62,45,60,57,30,48,79,86,0,80,5,2,5,68,23,0,Not_Placed
S00477,68,68,9.56,0,31,74,70,58,52,52,48,88,89,6,99,8,3,5,96,11,1,Product_Ready
S00478,78,64,7.95,0,78,71,53,68,47,32,88,86,80,3,90,7,2,5,80,24,1,Service_Ready
S00479,84,72,6.46,0,88,91,98,71,23,53,88,52,88,5,45,0,3,5,52,34,1,Product_Ready
S00480,62,74,6.51,0,81,50,61,31,84,92,22,28,70,7,97,2,1,0,43,10,1,Service_Ready
S00481,67,56,6.67,0,38,66,41,94,52,51,83,58,91,1,28,8,0,0,21,20,0,Not_Placed
S00482,74,96,8.87,2,36,87,22,70,45,75,83,27,56,4,46,3,1,1,56,33,0,Not_Placed
S00483,61,87,6.82,0,30,91,51,76,57,79,38,75,33,0,29,3,2,3,62,17,0,Not_Placed
S00484,87,73,7.27,0,92,46,36,63,64,27,99,37,52,0,95,5,0,4,78,17,1,Service_Ready
S00485,72,72,9.49,1,27,22,44,88,74,59,69,52,37,4,76,6,3,5,60,8,0,Not_Placed
S00486,68,97,6.83,1,51,57,41,35,71,48,35,95,36,4,83,8,0,4,31,4,0,Not_Placed
S00487,89,87,7.81,0,28,69,48,58,64,36,75,65,86,4,33,2,2,5,80,24,0,Not_Placed
S00488,81,64,7.53,0,74,80,68,92,71,21,69,62,96,7,78,0,0,3,23,14,1,Service_Ready
S00489,85,95,8.39,0,88,88,49,92,25,38,99,85,29,7,56,7,2,1,55,27,0,Not_Placed
S00490,64,85,7.85,0,20,22,86,90,54,34,86,49,94,2,79,5,3,0,48,11,0,Not_Placed
S00491,82,85,6.65,0,34,60,99,55,96,52,24,97,33,7,87,6,3,2,66,5,0,Not_Placed
S00492,84,73,5.57,0,96,97,79,65,73,93,56,42,46,5,85,2,1,3,38,2,1,Product_Ready
S00493,94,86,8.87,2,59,57,67,74,94,74,70,79,27,5,87,7,0,1,21,17,0,Not_Placed
S00494,85,60,8.04,0,38,47,91,33,43,63,75,70,51,1,60,1,0,3,80,3,0,Not_Placed
S00495,96,55,6.08,0,55,57,52,61,80,65,80,37,89,1,99,7,0,2,79,8,1,Service_Ready
S00496,71,86,9.05,1,32,66,81,73,48,41,84,48,67,4,54,6,1,2,90,14,0,Not_Placed
S00497,64,56,8.35,0,63,79,66,59,26,65,42,65,32,4,40,0,2,2,79,34,0,Not_Placed
S00498,58,96,8.44,0,47,89,89,74,76,35,43,88,60,1,96,4,0,3,49,19,0,Not_Placed
S00499,81,89,6.58,0,79,37,75,50,78,21,58,80,82,7,37,0,1,1,73,31,1,Service_Ready
S00500,66,89,6.33,0,87,44,67,51,23,57,82,66,20,2,81,0,1,5,81,14,0,Not_Placed
S00501,89,97,7.59,1,70,73,35,37,26,64,55,60,61,0,26,7,2,2,56,3,1,Service_Ready
